game_id,game_name,provider,game_type,rtp_pct,volatility,mobile_ready,live_dealer,launch_date,is_active,has_bonus_round,min_bet_usd,max_bet_usd
GM04464,Game_04464,Hacksaw,Live Casino,99.29,Low,1,1,2020-11-19,1,1,0.5,100
GM04465,Game_04465,Spribe,Live Casino,96.75,Low,1,1,2021-10-19,1,1,0.1,5000
GM04466,Game_04466,Hacksaw,Table Games,95.6,High,1,0,2020-12-11,0,0,0.1,5000
GM04467,Game_04467,Hacksaw,Crash,96.42,High,1,0,2024-02-14,1,0,0.2,500
GM04468,Game_04468,Evolution,Crash,92.62,Medium,1,0,2019-07-12,1,0,0.5,1000
GM04469,Game_04469,Evolution,Crash,94.34,High,1,0,2020-07-27,1,0,0.2,250
GM04470,Game_04470,Hacksaw,Crash,92.59,Medium,1,0,2023-08-25,1,0,1.0,250
GM04471,Game_04471,Spribe,Slots,98.35,High,0,0,2023-02-02,1,0,0.5,500
GM04472,Game_04472,Relax Gaming,Virtual Sports,95.9,High,1,0,2022-07-24,1,1,0.5,250
GM04473,Game_04473,Playtech,Table Games,96.69,Low,1,0,2022-05-12,1,0,0.5,100
GM04474,Game_04474,Evolution,Live Casino,96.2,Low,1,1,2018-04-19,1,0,1.0,100
GM04475,Game_04475,Playtech,Crash,94.52,High,1,0,2020-05-26,1,0,0.1,500
GM04476,Game_04476,Relax Gaming,Live Casino,97.06,Medium,1,1,2022-09-29,0,0,0.5,1000
GM04477,Game_04477,NetEnt,Table Games,94.86,Low,0,0,2021-05-11,1,0,1.0,5000
GM04478,Game_04478,Microgaming,Table Games,92.83,Medium,1,0,2020-03-13,1,1,0.2,250
GM04479,Game_04479,Relax Gaming,Slots,92.37,Low,1,0,2022-10-27,1,1,1.0,100
GM04480,Game_04480,Relax Gaming,Live Casino,97.64,Medium,1,1,2021-03-16,1,1,0.2,250
GM04481,Game_04481,Play n GO,Table Games,92.01,Medium,1,0,2022-11-09,1,0,1.0,5000
GM04482,Game_04482,Relax Gaming,Slots,96.4,High,0,0,2021-04-25,1,1,0.5,500
GM04483,Game_04483,Pragmatic Play,Table Games,93.81,High,1,0,2021-02-06,1,0,0.1,1000
GM04484,Game_04484,NetEnt,Virtual Sports,95.85,Medium,1,0,2024-02-14,0,1,0.1,5000
GM04485,Game_04485,Microgaming,Table Games,98.06,High,1,0,2020-11-20,1,1,0.2,500
GM04486,Game_04486,NetEnt,Live Casino,97.26,High,1,1,2022-07-07,1,0,0.1,5000
GM04487,Game_04487,Play n GO,Table Games,93.91,Medium,1,0,2024-07-12,1,1,0.2,5000
GM04488,Game_04488,NetEnt,Table Games,95.03,Medium,1,0,2024-06-28,1,0,0.5,5000
GM04489,Game_04489,NetEnt,Live Casino,96.59,Medium,1,1,2018-06-22,1,1,0.1,1000
GM04490,Game_04490,Play n GO,Slots,97.48,High,1,0,2019-06-24,1,0,0.5,5000
GM04491,Game_04491,BGaming,Live Casino,96.76,High,1,1,2023-04-02,1,1,0.2,100
GM04492,Game_04492,Play n GO,Table Games,94.6,Medium,1,0,2019-06-27,1,0,0.5,500
GM04493,Game_04493,Evolution,Slots,96.46,High,1,0,2020-05-02,0,1,0.5,500
GM04494,Game_04494,NetEnt,Crash,93.46,Low,1,0,2020-05-09,1,1,0.2,100
GM04495,Game_04495,Playtech,Slots,96.08,Medium,1,0,2021-01-25,1,1,0.1,1000
GM04496,Game_04496,Pragmatic Play,Live Casino,96.47,High,1,1,2022-12-14,1,1,1.0,250
GM04497,Game_04497,NetEnt,Crash,97.85,High,1,0,2019-09-28,1,1,0.2,500
GM04498,Game_04498,Spribe,Slots,96.77,Medium,1,0,2024-10-15,1,1,0.5,100
GM04499,Game_04499,BGaming,Virtual Sports,95.25,High,0,0,2020-12-06,1,1,1.0,500
GM04500,Game_04500,Spribe,Crash,92.57,Medium,1,0,2021-01-12,1,0,1.0,1000
GM04501,Game_04501,Pragmatic Play,Crash,96.14,Medium,0,0,2024-08-08,1,1,1.0,1000
GM04502,Game_04502,Microgaming,Virtual Sports,96.01,Low,1,0,2018-07-22,1,0,0.1,100
GM04503,Game_04503,Pragmatic Play,Virtual Sports,93.51,Low,1,0,2023-11-14,1,1,0.2,500
GM04504,Game_04504,Microgaming,Virtual Sports,97.29,Medium,1,0,2020-02-09,1,1,0.5,100
GM04505,Game_04505,Spribe,Virtual Sports,95.99,Medium,1,0,2019-12-26,1,1,0.5,1000
GM04506,Game_04506,Play n GO,Live Casino,98.58,Low,1,1,2021-07-09,1,0,0.1,100
GM04507,Game_04507,NetEnt,Crash,93.72,Medium,1,0,2023-08-16,1,1,0.2,5000
GM04508,Game_04508,NetEnt,Table Games,97.86,High,1,0,2019-10-17,1,1,0.1,500
GM04509,Game_04509,Play n GO,Table Games,97.47,Medium,1,0,2019-11-20,1,0,1.0,1000
GM04510,Game_04510,NetEnt,Slots,95.65,Medium,0,0,2018-07-23,1,0,0.2,100
GM04511,Game_04511,Play n GO,Live Casino,98.26,Medium,1,1,2023-02-15,1,0,1.0,100
GM04512,Game_04512,Spribe,Live Casino,96.12,High,1,1,2020-08-11,1,1,0.1,250
GM04513,Game_04513,Spribe,Table Games,92.1,Medium,1,0,2020-12-11,1,0,0.2,100
GM04514,Game_04514,Relax Gaming,Live Casino,97.66,Medium,0,1,2018-01-07,1,1,1.0,100
GM04515,Game_04515,Play n GO,Slots,95.82,Low,1,0,2019-02-22,1,0,0.5,500
GM04516,Game_04516,Relax Gaming,Live Casino,99.14,Medium,1,1,2024-03-05,0,0,0.2,250
GM04517,Game_04517,Evolution,Virtual Sports,93.96,High,1,0,2024-04-03,1,1,0.2,1000
GM04518,Game_04518,Play n GO,Table Games,96.58,High,1,0,2020-04-04,1,1,0.1,500
GM04519,Game_04519,Evolution,Crash,94.53,Medium,1,0,2018-01-23,1,1,0.1,100
GM04520,Game_04520,BGaming,Table Games,94.46,Medium,1,0,2019-11-28,1,1,1.0,500
GM04521,Game_04521,Spribe,Slots,93.97,Medium,1,0,2022-01-06,1,1,1.0,500
GM04522,Game_04522,Playtech,Table Games,97.05,Medium,1,0,2022-09-14,1,0,0.1,500
GM04523,Game_04523,Relax Gaming,Crash,95.12,High,0,0,2019-06-14,0,0,0.1,250
GM04524,Game_04524,Play n GO,Table Games,92.08,High,1,0,2022-01-15,1,1,0.5,5000
GM04525,Game_04525,Spribe,Slots,98.26,Medium,0,0,2021-01-23,1,1,0.2,100
GM04526,Game_04526,Evolution,Virtual Sports,97.11,High,1,0,2020-02-03,1,1,0.2,1000
GM04527,Game_04527,Microgaming,Slots,92.5,Low,1,0,2018-12-18,1,1,0.1,500
GM04528,Game_04528,Evolution,Crash,94.83,Medium,1,0,2021-05-17,1,0,0.1,500
GM04529,Game_04529,BGaming,Table Games,96.18,Low,1,0,2023-12-19,1,1,0.1,500
GM04530,Game_04530,BGaming,Crash,94.96,Low,1,0,2021-04-29,1,1,0.1,100
GM04531,Game_04531,Playtech,Crash,94.5,Medium,0,0,2019-02-22,1,0,0.2,1000
GM04532,Game_04532,Microgaming,Virtual Sports,92.33,Medium,1,0,2020-03-29,1,1,1.0,500
GM04533,Game_04533,BGaming,Table Games,92.23,Medium,1,0,2019-01-04,1,1,0.2,250
GM04534,Game_04534,BGaming,Virtual Sports,96.95,High,1,0,2023-03-02,1,0,0.2,250
GM04535,Game_04535,BGaming,Table Games,95.94,High,1,0,2022-07-08,1,0,0.2,5000
GM04536,Game_04536,Microgaming,Live Casino,96.85,Medium,0,1,2018-09-08,1,1,1.0,100
GM04537,Game_04537,Microgaming,Table Games,94.7,High,1,0,2021-05-02,1,0,0.5,500
GM04538,Game_04538,BGaming,Slots,93.69,Medium,1,0,2021-07-24,0,0,0.2,100
GM04539,Game_04539,Microgaming,Slots,95.33,Medium,1,0,2019-04-28,0,0,0.5,1000
GM04540,Game_04540,Pragmatic Play,Virtual Sports,98.14,High,0,0,2024-01-25,1,1,0.2,250
GM04541,Game_04541,BGaming,Live Casino,96.73,Low,1,1,2019-09-09,1,1,1.0,500
GM04542,Game_04542,Playtech,Table Games,98.09,Medium,1,0,2022-05-10,1,0,0.1,250
GM04543,Game_04543,Spribe,Table Games,95.32,Medium,1,0,2024-06-26,1,0,0.1,250
GM04544,Game_04544,Microgaming,Table Games,93.82,Low,1,0,2024-05-25,1,1,0.5,5000
GM04545,Game_04545,Evolution,Crash,93.01,Low,1,0,2021-05-26,1,1,1.0,5000
GM04546,Game_04546,BGaming,Slots,96.51,High,1,0,2023-09-14,1,0,0.1,500
GM04547,Game_04547,Hacksaw,Slots,98.19,Low,1,0,2021-06-15,1,1,0.5,100
GM04548,Game_04548,Hacksaw,Live Casino,99.4,Medium,0,1,2019-03-18,1,1,0.1,5000
GM04549,Game_04549,Pragmatic Play,Live Casino,99.1,Medium,1,1,2018-06-18,1,1,0.2,250
GM04550,Game_04550,Play n GO,Crash,94.86,Low,1,0,2023-04-11,1,0,0.5,100
GM04551,Game_04551,Relax Gaming,Slots,94.23,High,1,0,2020-01-18,1,1,1.0,500
GM04552,Game_04552,Spribe,Slots,96.09,Medium,1,0,2022-11-07,1,0,1.0,250
GM04553,Game_04553,Hacksaw,Crash,95.15,High,1,0,2023-01-13,1,1,0.1,5000
GM04554,Game_04554,NetEnt,Live Casino,96.71,Medium,1,1,2021-08-20,1,1,0.1,5000
GM04555,Game_04555,Play n GO,Table Games,96.13,High,1,0,2018-07-22,1,1,0.5,500
GM04556,Game_04556,Evolution,Slots,98.3,Medium,1,0,2019-06-08,1,1,1.0,500
GM04557,Game_04557,Evolution,Live Casino,98.98,Medium,1,1,2021-11-14,1,1,0.5,1000
GM04558,Game_04558,Playtech,Slots,94.25,High,1,0,2021-05-24,1,1,0.2,100
GM04559,Game_04559,NetEnt,Live Casino,96.53,Low,1,1,2018-06-21,1,1,0.1,100
GM04560,Game_04560,Relax Gaming,Live Casino,98.25,Medium,1,1,2019-01-01,1,0,0.1,1000
GM04561,Game_04561,Playtech,Table Games,97.83,Medium,1,0,2024-01-13,1,1,0.1,250
GM04562,Game_04562,Hacksaw,Live Casino,97.96,High,1,1,2020-02-13,1,0,0.2,5000
GM04563,Game_04563,Spribe,Crash,92.19,High,1,0,2018-03-18,1,1,0.1,1000
GM04564,Game_04564,Playtech,Live Casino,97.83,Medium,1,1,2022-12-11,1,0,0.1,100
GM04565,Game_04565,Playtech,Slots,94.76,Low,1,0,2019-01-25,1,1,0.1,250
GM04566,Game_04566,Play n GO,Crash,92.39,High,0,0,2020-01-27,1,0,0.5,1000
GM04567,Game_04567,Microgaming,Table Games,96.41,High,1,0,2023-04-09,1,1,0.5,250
GM04568,Game_04568,Evolution,Virtual Sports,92.1,Low,1,0,2022-09-29,1,0,0.2,100
GM04569,Game_04569,BGaming,Crash,95.92,Medium,1,0,2018-06-24,1,1,0.5,100
GM04570,Game_04570,Pragmatic Play,Virtual Sports,97.94,Medium,1,0,2022-06-10,1,1,0.5,500
GM04571,Game_04571,BGaming,Virtual Sports,95.63,High,1,0,2024-10-13,0,1,0.1,100
GM04572,Game_04572,Relax Gaming,Crash,94.61,Low,1,0,2022-05-08,0,0,0.5,250
GM04573,Game_04573,Play n GO,Live Casino,97.48,Medium,1,1,2018-11-01,1,0,0.2,5000
GM04574,Game_04574,Spribe,Crash,93.35,High,1,0,2018-08-11,1,1,0.2,5000
GM04575,Game_04575,Spribe,Table Games,97.46,High,1,0,2020-01-17,1,0,0.5,1000
GM04576,Game_04576,NetEnt,Crash,97.64,Medium,1,0,2019-07-29,1,1,0.1,500
GM04577,Game_04577,NetEnt,Virtual Sports,93.44,Medium,1,0,2019-07-26,1,0,0.2,500
GM04578,Game_04578,Pragmatic Play,Live Casino,98.08,Low,1,1,2023-02-12,1,0,0.5,100
GM04579,Game_04579,Evolution,Live Casino,96.27,Low,1,1,2018-12-23,1,1,1.0,100
GM04580,Game_04580,Play n GO,Table Games,93.82,Medium,1,0,2018-02-10,1,1,0.1,5000
GM04581,Game_04581,Playtech,Crash,94.41,Medium,1,0,2021-08-04,1,0,0.1,250
GM04582,Game_04582,Evolution,Virtual Sports,97.46,Low,1,0,2022-07-07,1,0,0.5,100
GM04583,Game_04583,Pragmatic Play,Table Games,94.13,Medium,0,0,2023-07-20,1,0,1.0,500
GM04584,Game_04584,Spribe,Slots,98.28,High,1,0,2021-08-28,1,1,0.5,1000
GM04585,Game_04585,Hacksaw,Table Games,94.46,Low,1,0,2019-09-29,1,0,0.5,100
GM04586,Game_04586,Play n GO,Virtual Sports,94.4,Low,1,0,2024-05-22,1,0,0.2,100
GM04587,Game_04587,BGaming,Crash,97.34,Medium,1,0,2018-06-15,1,0,0.1,500
GM04588,Game_04588,Pragmatic Play,Crash,92.84,Medium,1,0,2021-07-29,1,1,0.2,100
GM04589,Game_04589,Relax Gaming,Table Games,95.57,Medium,1,0,2023-04-17,1,0,1.0,5000
GM04590,Game_04590,NetEnt,Live Casino,96.47,High,1,1,2019-01-23,1,0,0.1,1000
GM04591,Game_04591,Pragmatic Play,Live Casino,97.08,Medium,1,1,2019-02-14,1,0,0.5,500
GM04592,Game_04592,NetEnt,Slots,96.03,Medium,1,0,2024-10-20,1,0,0.5,1000
GM04593,Game_04593,Evolution,Slots,96.46,Medium,1,0,2022-06-12,1,0,1.0,250
GM04594,Game_04594,Play n GO,Live Casino,97.31,High,0,1,2023-08-02,1,1,0.1,250
GM04595,Game_04595,NetEnt,Crash,95.34,High,1,0,2021-04-03,1,0,0.1,500
GM04596,Game_04596,Pragmatic Play,Virtual Sports,97.4,High,1,0,2018-05-28,1,0,0.5,100
GM04597,Game_04597,Microgaming,Virtual Sports,96.87,Low,1,0,2022-12-12,1,1,1.0,250
GM04598,Game_04598,Pragmatic Play,Virtual Sports,95.21,Low,1,0,2021-09-29,1,1,0.2,100
GM04599,Game_04599,Play n GO,Virtual Sports,96.99,Medium,0,0,2024-03-06,0,1,0.5,1000
GM04600,Game_04600,Play n GO,Live Casino,96.21,Medium,1,1,2019-10-05,1,0,1.0,100
GM04601,Game_04601,Microgaming,Table Games,98.39,Low,1,0,2023-08-10,1,0,0.1,100
GM04602,Game_04602,Playtech,Virtual Sports,95.0,Medium,1,0,2018-02-15,1,0,1.0,1000
GM04603,Game_04603,Pragmatic Play,Virtual Sports,94.27,Low,1,0,2022-10-14,1,1,0.2,500
GM04604,Game_04604,Relax Gaming,Virtual Sports,94.12,High,1,0,2023-03-11,1,1,0.5,1000
GM04605,Game_04605,Play n GO,Live Casino,98.15,Medium,1,1,2020-01-07,1,0,0.5,250
GM04606,Game_04606,Relax Gaming,Table Games,92.26,High,1,0,2021-01-05,1,1,0.5,500
GM04607,Game_04607,BGaming,Table Games,92.5,Low,1,0,2021-05-29,1,0,0.1,1000
GM04608,Game_04608,Spribe,Crash,96.32,Medium,1,0,2023-01-21,1,0,0.5,1000
GM04609,Game_04609,Hacksaw,Virtual Sports,96.83,Medium,1,0,2023-10-17,1,0,0.5,250
GM04610,Game_04610,Playtech,Slots,97.63,Medium,1,0,2021-04-05,1,1,0.5,500
GM04611,Game_04611,Playtech,Crash,94.5,Medium,1,0,2019-06-06,0,1,0.2,250
GM04612,Game_04612,Hacksaw,Crash,98.14,Low,1,0,2019-02-07,1,1,0.5,1000
GM04613,Game_04613,Microgaming,Table Games,97.69,Medium,1,0,2021-02-15,1,0,0.5,100
GM04614,Game_04614,Spribe,Table Games,98.15,High,1,0,2020-04-24,1,1,0.1,500
GM04615,Game_04615,Hacksaw,Virtual Sports,96.12,High,1,0,2023-04-12,1,1,0.5,500
GM04616,Game_04616,Microgaming,Slots,93.12,Low,1,0,2021-07-28,1,1,0.2,100
GM04617,Game_04617,Spribe,Slots,96.94,Low,1,0,2019-04-11,1,1,0.2,5000
GM04618,Game_04618,Play n GO,Crash,93.8,Medium,1,0,2019-05-16,1,1,1.0,500
GM04619,Game_04619,Playtech,Table Games,96.06,High,1,0,2023-10-02,1,1,0.2,5000
GM04620,Game_04620,Play n GO,Live Casino,97.21,Low,1,1,2018-10-08,0,0,1.0,500
GM04621,Game_04621,Hacksaw,Table Games,96.96,Medium,1,0,2024-07-27,1,0,0.5,5000
GM04622,Game_04622,Hacksaw,Slots,95.3,Medium,0,0,2019-10-27,1,1,0.1,250
GM04623,Game_04623,Pragmatic Play,Table Games,92.29,Low,0,0,2023-10-31,1,0,1.0,5000
GM04624,Game_04624,Hacksaw,Live Casino,96.86,High,1,1,2021-06-26,1,0,0.5,250
GM04625,Game_04625,BGaming,Crash,95.53,Medium,0,0,2021-08-19,1,1,0.1,5000
GM04626,Game_04626,Relax Gaming,Crash,98.02,Low,1,0,2024-06-08,1,0,1.0,250
GM04627,Game_04627,NetEnt,Table Games,93.29,Medium,1,0,2022-06-14,1,1,1.0,500
GM04628,Game_04628,Microgaming,Table Games,93.82,Medium,1,0,2019-03-16,1,0,0.5,100
GM04629,Game_04629,Hacksaw,Virtual Sports,95.45,Low,1,0,2022-07-28,1,1,0.2,5000
GM04630,Game_04630,Playtech,Slots,96.98,High,1,0,2019-03-27,1,0,1.0,500
GM04631,Game_04631,Relax Gaming,Table Games,94.84,High,1,0,2018-03-20,1,0,0.2,500
GM04632,Game_04632,BGaming,Live Casino,98.89,High,1,1,2022-08-28,1,1,0.1,250
GM04633,Game_04633,Relax Gaming,Virtual Sports,93.41,Low,1,0,2020-04-18,1,1,0.2,5000
GM04634,Game_04634,Relax Gaming,Crash,96.52,High,1,0,2023-08-19,1,0,0.1,250
GM04635,Game_04635,NetEnt,Virtual Sports,96.07,Medium,1,0,2023-05-24,1,1,1.0,500
GM04636,Game_04636,Hacksaw,Slots,97.43,Medium,1,0,2021-03-01,1,0,0.2,1000
GM04637,Game_04637,Spribe,Virtual Sports,92.14,Medium,1,0,2023-11-08,1,1,0.2,1000
GM04638,Game_04638,Microgaming,Table Games,97.97,High,1,0,2024-07-29,0,1,0.1,250
GM04639,Game_04639,Pragmatic Play,Crash,92.18,Low,1,0,2021-12-23,1,1,0.5,1000
GM04640,Game_04640,NetEnt,Virtual Sports,97.08,Medium,1,0,2020-03-14,1,0,0.2,1000
GM04641,Game_04641,Microgaming,Live Casino,98.09,High,1,1,2021-05-25,1,1,0.2,5000
GM04642,Game_04642,NetEnt,Table Games,98.45,Medium,1,0,2021-07-15,1,1,1.0,100
GM04643,Game_04643,Spribe,Crash,94.16,Low,1,0,2021-05-04,1,0,1.0,250
GM04644,Game_04644,Play n GO,Crash,97.03,Medium,1,0,2019-06-12,1,1,0.2,250
GM04645,Game_04645,Microgaming,Table Games,97.01,Low,1,0,2021-07-27,1,1,1.0,5000
GM04646,Game_04646,Playtech,Table Games,93.88,Low,1,0,2023-06-20,1,0,0.5,500
GM04647,Game_04647,NetEnt,Virtual Sports,96.62,Low,0,0,2022-12-30,1,0,0.1,1000
GM04648,Game_04648,Pragmatic Play,Table Games,95.92,Medium,1,0,2020-05-02,1,1,0.1,100
GM04649,Game_04649,Hacksaw,Virtual Sports,98.05,Medium,1,0,2019-11-06,1,0,1.0,1000
GM04650,Game_04650,NetEnt,Table Games,92.92,High,1,0,2023-12-12,1,1,1.0,5000
GM04651,Game_04651,Relax Gaming,Table Games,95.3,Medium,0,0,2019-11-12,1,0,0.2,100
GM04652,Game_04652,Playtech,Slots,94.23,High,0,0,2021-09-24,1,0,1.0,5000
GM04653,Game_04653,Play n GO,Slots,96.15,Medium,1,0,2018-02-14,1,0,0.2,500
GM04654,Game_04654,Play n GO,Crash,95.47,Medium,1,0,2022-08-17,1,1,0.5,500
GM04655,Game_04655,Play n GO,Crash,95.81,Medium,1,0,2018-07-02,1,1,0.1,250
GM04656,Game_04656,NetEnt,Live Casino,96.14,Low,0,1,2023-09-23,0,0,0.2,5000
GM04657,Game_04657,Play n GO,Virtual Sports,94.92,Medium,1,0,2020-02-13,1,1,0.2,250
GM04658,Game_04658,Spribe,Table Games,97.93,Medium,1,0,2019-05-12,1,0,0.2,250
GM04659,Game_04659,Playtech,Slots,92.28,High,1,0,2023-11-10,1,1,0.5,100
GM04660,Game_04660,Microgaming,Crash,97.86,Medium,1,0,2022-12-23,1,1,0.2,250
GM04661,Game_04661,Hacksaw,Table Games,97.47,Medium,0,0,2023-02-18,1,1,0.5,100
GM04662,Game_04662,Spribe,Table Games,92.21,Medium,0,0,2018-07-13,1,1,0.2,500
GM04663,Game_04663,Pragmatic Play,Slots,92.21,Medium,1,0,2022-07-08,1,1,1.0,1000
GM04664,Game_04664,Play n GO,Crash,92.75,High,1,0,2018-11-14,1,0,0.1,250
GM04665,Game_04665,Spribe,Table Games,93.9,Low,1,0,2024-02-10,1,1,1.0,100
GM04666,Game_04666,Evolution,Table Games,95.73,High,1,0,2024-04-28,1,0,0.5,1000
GM04667,Game_04667,Evolution,Slots,97.83,Low,1,0,2019-03-22,1,1,0.1,100
GM04668,Game_04668,Playtech,Crash,95.8,High,1,0,2021-10-18,1,1,0.1,5000
GM04669,Game_04669,Spribe,Table Games,92.91,Medium,1,0,2020-06-30,1,1,0.2,5000
GM04670,Game_04670,NetEnt,Virtual Sports,97.8,High,0,0,2022-11-01,1,1,0.5,1000
GM04671,Game_04671,BGaming,Table Games,94.05,Medium,1,0,2023-04-14,1,0,0.2,500
GM04672,Game_04672,Pragmatic Play,Slots,92.56,Medium,0,0,2020-01-17,1,1,1.0,100
GM04673,Game_04673,Pragmatic Play,Table Games,96.74,Medium,1,0,2019-01-04,1,1,1.0,1000
GM04674,Game_04674,Playtech,Virtual Sports,96.85,High,1,0,2024-03-15,1,0,0.5,1000
GM04675,Game_04675,Evolution,Crash,92.7,Low,0,0,2022-01-31,1,1,1.0,500
GM04676,Game_04676,NetEnt,Virtual Sports,94.18,Low,1,0,2018-03-12,1,0,0.5,100
GM04677,Game_04677,Play n GO,Crash,98.26,Low,1,0,2021-07-17,1,1,0.5,1000
GM04678,Game_04678,Relax Gaming,Table Games,95.8,High,1,0,2022-06-03,0,1,0.5,250
GM04679,Game_04679,Pragmatic Play,Crash,95.78,Medium,1,0,2023-11-23,1,0,1.0,5000
GM04680,Game_04680,Microgaming,Live Casino,97.5,High,1,1,2018-01-22,1,1,1.0,250
GM04681,Game_04681,Evolution,Crash,95.42,Medium,1,0,2024-03-30,0,0,1.0,500
GM04682,Game_04682,Relax Gaming,Table Games,98.04,Low,1,0,2021-08-23,1,0,0.2,500
GM04683,Game_04683,Playtech,Crash,92.87,High,1,0,2024-05-14,1,1,1.0,500
GM04684,Game_04684,Relax Gaming,Virtual Sports,97.42,Medium,1,0,2022-09-24,1,0,0.1,100
GM04685,Game_04685,Play n GO,Slots,96.46,High,1,0,2024-05-30,1,1,1.0,100
GM04686,Game_04686,BGaming,Table Games,95.33,Medium,0,0,2023-01-25,1,1,0.2,1000
GM04687,Game_04687,Microgaming,Table Games,97.81,Low,1,0,2022-02-22,1,0,0.5,100
GM04688,Game_04688,Pragmatic Play,Crash,93.51,High,1,0,2020-05-06,1,0,0.2,250
GM04689,Game_04689,BGaming,Live Casino,97.92,Medium,1,1,2020-02-12,1,1,0.1,250
GM04690,Game_04690,Pragmatic Play,Slots,95.11,Medium,0,0,2021-10-19,1,0,0.2,5000
GM04691,Game_04691,Play n GO,Slots,97.48,High,1,0,2019-11-26,1,0,1.0,250
GM04692,Game_04692,Playtech,Crash,92.21,Medium,1,0,2019-12-24,1,1,1.0,250
GM04693,Game_04693,Hacksaw,Crash,93.69,Low,0,0,2024-03-03,1,1,0.2,1000
GM04694,Game_04694,Play n GO,Slots,97.17,Medium,0,0,2024-09-08,0,1,1.0,1000
GM04695,Game_04695,Hacksaw,Table Games,96.51,High,1,0,2021-10-02,1,0,0.2,5000
GM04696,Game_04696,BGaming,Slots,95.01,Medium,1,0,2023-04-14,1,0,1.0,500
GM04697,Game_04697,Spribe,Crash,92.83,Medium,1,0,2021-06-05,1,1,0.1,250
GM04698,Game_04698,Microgaming,Live Casino,98.84,Medium,1,1,2021-07-19,1,1,0.1,500
GM04699,Game_04699,Spribe,Live Casino,99.11,Low,1,1,2023-08-15,1,1,1.0,250
GM04700,Game_04700,Playtech,Virtual Sports,92.84,Low,1,0,2024-10-28,1,1,0.1,1000
GM04701,Game_04701,Hacksaw,Live Casino,98.24,High,1,1,2024-06-28,1,1,0.2,500
GM04702,Game_04702,Relax Gaming,Slots,93.31,Low,1,0,2023-12-04,1,1,0.5,1000
GM04703,Game_04703,Playtech,Crash,94.84,High,1,0,2024-01-02,1,1,0.2,250
GM04704,Game_04704,Pragmatic Play,Table Games,92.76,Low,1,0,2022-07-22,1,1,0.2,100
GM04705,Game_04705,NetEnt,Virtual Sports,94.43,Low,1,0,2024-04-29,1,1,0.1,1000
GM04706,Game_04706,Spribe,Live Casino,96.99,Medium,0,1,2020-07-27,1,0,1.0,100
GM04707,Game_04707,BGaming,Crash,92.43,Low,1,0,2021-04-04,0,0,0.1,250
GM04708,Game_04708,Evolution,Table Games,96.31,Medium,1,0,2024-08-31,1,0,0.5,250
GM04709,Game_04709,Evolution,Crash,94.45,Medium,1,0,2020-12-20,1,0,0.2,500
GM04710,Game_04710,Evolution,Table Games,94.91,Low,0,0,2022-05-12,1,1,0.2,500
GM04711,Game_04711,Relax Gaming,Slots,97.54,High,1,0,2023-07-08,1,0,0.2,1000
GM04712,Game_04712,BGaming,Slots,96.6,Low,1,0,2023-12-18,1,1,1.0,5000
GM04713,Game_04713,NetEnt,Live Casino,98.38,Low,1,1,2020-08-20,1,1,0.5,500
GM04714,Game_04714,Relax Gaming,Crash,97.93,High,1,0,2021-10-10,1,1,0.2,100
GM04715,Game_04715,BGaming,Slots,93.6,Low,1,0,2019-09-18,1,1,0.2,1000
GM04716,Game_04716,BGaming,Crash,97.13,Medium,1,0,2023-11-15,1,1,0.1,500
GM04717,Game_04717,Evolution,Live Casino,98.31,High,1,1,2019-11-12,0,0,0.1,500
GM04718,Game_04718,Pragmatic Play,Virtual Sports,98.41,High,1,0,2021-07-19,1,0,0.1,100
GM04719,Game_04719,Pragmatic Play,Virtual Sports,92.55,High,1,0,2023-11-20,1,1,0.5,500
GM04720,Game_04720,Microgaming,Slots,96.51,High,1,0,2021-04-05,1,1,0.2,500
GM04721,Game_04721,Spribe,Virtual Sports,95.45,Medium,1,0,2019-11-05,1,1,0.1,100
GM04722,Game_04722,Hacksaw,Virtual Sports,98.05,Medium,1,0,2022-07-18,1,1,0.1,500
GM04723,Game_04723,BGaming,Slots,93.68,High,1,0,2021-01-31,1,0,0.1,100
GM04724,Game_04724,Playtech,Live Casino,98.45,High,0,1,2022-09-06,1,0,0.1,5000
GM04725,Game_04725,Hacksaw,Crash,97.79,Low,1,0,2020-09-25,1,1,1.0,1000
GM04726,Game_04726,Evolution,Crash,97.73,Medium,0,0,2021-09-27,1,1,0.1,250
GM04727,Game_04727,Hacksaw,Slots,93.12,Medium,1,0,2019-12-19,1,1,1.0,500
GM04728,Game_04728,NetEnt,Crash,92.33,Medium,0,0,2018-06-30,1,1,0.2,250
GM04729,Game_04729,Pragmatic Play,Crash,97.0,High,1,0,2018-10-15,1,0,0.5,250
GM04730,Game_04730,Spribe,Live Casino,98.04,Medium,1,1,2019-03-16,1,1,0.1,1000
GM04731,Game_04731,Hacksaw,Table Games,92.6,Medium,1,0,2022-12-26,1,1,1.0,1000
GM04732,Game_04732,Play n GO,Virtual Sports,95.12,High,1,0,2018-08-02,1,1,0.2,500
GM04733,Game_04733,Evolution,Virtual Sports,95.84,Medium,1,0,2019-04-24,1,0,0.5,5000
GM04734,Game_04734,Relax Gaming,Slots,94.76,Medium,1,0,2020-11-13,1,0,0.1,250
GM04735,Game_04735,BGaming,Table Games,96.51,High,1,0,2023-09-29,1,0,1.0,250
GM04736,Game_04736,BGaming,Slots,94.23,High,1,0,2023-07-17,1,1,1.0,5000
